trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,start_service_area_id,end_service_area_id,start_service_area_radius,end_service_area_radius,continuous_pickup,continuous_drop_off,pickup_booking_rule_id,drop_off_booking_rule_id,start_pickup_drop_off_window,end_pickup_drop_off_window,mean_duration_factor,mean_duration_offset,safe_duration_factor,safe_duration_offset,tts_stop_headsign,min_arrival_time,max_departure_time
t_1249751_b_81456_tn_0,09:13:00,09:13:00,611,14,,0,0,9583.65519201028,1,,,,,1,1,,,,,,,,,,,
t_1249751_b_81456_tn_0,09:14:00,09:14:00,612,15,,0,0,9978.08621003547,1,,,,,1,1,,,,,,,,,,,
t_1249751_b_81456_tn_0,09:24:00,09:24:00,2227,16,,0,0,11470.581459809,1,,,,,1,1,,,,,,,,,,,
t_1249751_b_81456_tn_0,09:25:00,09:25:00,638,17,,0,0,12033.5860538192,1,,,,,1,1,,,,,,,,,,,
t_1249751_b_81456_tn_0,09:26:00,09:26:00,640,18,,0,0,13046.6811260315,1,,,,,1,1,,,,,,,,,,,
t_1249751_b_81456_tn_0,09:27:00,09:27:00,613,19,,0,0,13521.743614326,1,,,,,1,1,,,,,,,,,,,
t_1249751_b_81456_tn_0,09:30:00,09:30:00,614,20,,0,0,15029.55930048,1,,,,,1,1,,,,,,,,,,,
t_1249752_b_81456_tn_0,10:00:00,10:00:00,632,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_1249752_b_81456_tn_0,,,602,2,,0,0,769.584959694213,0,,,,,1,1,,,,,,,,,,,
t_1249752_b_81456_tn_0,,,603,3,,0,0,3273.55519853204,0,,,,,1,1,,,,,,,,,,,
t_1249752_b_81456_tn_0,,,604,4,,0,0,4203.91840489482,0,,,,,1,1,,,,,,,,,,,
t_1249752_b_81456_tn_0,10:05:00,10:05:00,605,5,,0,0,5194.70465788886,1,,,,,1,1,,,,,,,,,,,
t_1249752_b_81456_tn_0,10:06:00,10:06:00,606,6,,0,0,5781.11028849965,1,,,,,1,1,,,,,,,,,,,
t_1249752_b_81456_tn_0,10:07:00,10:07:00,607,7,,0,0,6511.75445518226,1,,,,,1,1,,,,,,,,,,,
t_1249752_b_81456_tn_0,10:08:00,10:08:00,608,8,,0,0,6859.61912722599,1,,,,,1,1,,,,,,,,,,,
t_1249752_b_81456_tn_0,,,609,9,,0,0,7292.79213744033,0,,,,,1,1,,,,,,,,,,,
t_1249752_b_81456_tn_0,10:09:00,10:09:00,610,10,,0,0,7509.27613856146,1,,,,,1,1,,,,,,,,,,,
t_1249752_b_81456_tn_0,,,412,11,,0,0,7867.24600068883,0,,,,,1,1,,,,,,,,,,,
t_1249752_b_81456_tn_0,10:11:00,10:11:00,3045,12,,0,0,8619.72345937173,1,,,,,1,1,,,,,,,,,,,
t_1249752_b_81456_tn_0,,,410,13,,0,0,8808.5766133923,0,,,,,1,1,,,,,,,,,,,
t_1249752_b_81456_tn_0,10:13:00,10:13:00,611,14,,0,0,9583.65519201028,1,,,,,1,1,,,,,,,,,,,
t_1249752_b_81456_tn_0,10:14:00,10:14:00,612,15,,0,0,9978.08621003547,1,,,,,1,1,,,,,,,,,,,
t_1249752_b_81456_tn_0,10:24:00,10:24:00,2227,16,,0,0,11470.581459809,1,,,,,1,1,,,,,,,,,,,
t_1249752_b_81456_tn_0,10:25:00,10:25:00,638,17,,0,0,12033.5860538192,1,,,,,1,1,,,,,,,,,,,
t_1249752_b_81456_tn_0,10:26:00,10:26:00,640,18,,0,0,13046.6811260315,1,,,,,1,1,,,,,,,,,,,
t_1249752_b_81456_tn_0,10:27:00,10:27:00,613,19,,0,0,13521.743614326,1,,,,,1,1,,,,,,,,,,,
t_1249752_b_81456_tn_0,10:30:00,10:30:00,614,20,,0,0,15029.55930048,1,,,,,1,1,,,,,,,,,,,
t_1249753_b_81456_tn_0,11:00:00,11:00:00,632,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_1249753_b_81456_tn_0,,,602,2,,0,0,769.584959694213,0,,,,,1,1,,,,,,,,,,,
t_1249753_b_81456_tn_0,,,603,3,,0,0,3273.55519853204,0,,,,,1,1,,,,,,,,,,,
t_1249753_b_81456_tn_0,,,604,4,,0,0,4203.91840489482,0,,,,,1,1,,,,,,,,,,,
t_1249753_b_81456_tn_0,11:05:00,11:05:00,605,5,,0,0,5194.70465788886,1,,,,,1,1,,,,,,,,,,,
t_1249753_b_81456_tn_0,11:06:00,11:06:00,606,6,,0,0,5781.11028849965,1,,,,,1,1,,,,,,,,,,,
t_1249753_b_81456_tn_0,11:07:00,11:07:00,607,7,,0,0,6511.75445518226,1,,,,,1,1,,,,,,,,,,,
t_1249753_b_81456_tn_0,11:08:00,11:08:00,608,8,,0,0,6859.61912722599,1,,,,,1,1,,,,,,,,,,,
t_1249753_b_81456_tn_0,,,609,9,,0,0,7292.79213744033,0,,,,,1,1,,,,,,,,,,,
t_1249753_b_81456_tn_0,11:09:00,11:09:00,610,10,,0,0,7509.27613856146,1,,,,,1,1,,,,,,,,,,,
t_1249753_b_81456_tn_0,,,412,11,,0,0,7867.24600068883,0,,,,,1,1,,,,,,,,,,,
t_1249753_b_81456_tn_0,11:11:00,11:11:00,3045,12,,0,0,8619.72345937173,1,,,,,1,1,,,,,,,,,,,
t_1249753_b_81456_tn_0,,,410,13,,0,0,8808.5766133923,0,,,,,1,1,,,,,,,,,,,
t_1249753_b_81456_tn_0,11:13:00,11:13:00,611,14,,0,0,9583.65519201028,1,,,,,1,1,,,,,,,,,,,
t_1249753_b_81456_tn_0,11:14:00,11:14:00,612,15,,0,0,9978.08621003547,1,,,,,1,1,,,,,,,,,,,
t_1249753_b_81456_tn_0,11:24:00,11:24:00,2227,16,,0,0,11470.581459809,1,,,,,1,1,,,,,,,,,,,
t_1249753_b_81456_tn_0,11:25:00,11:25:00,638,17,,0,0,12033.5860538192,1,,,,,1,1,,,,,,,,,,,
t_1249753_b_81456_tn_0,11:26:00,11:26:00,640,18,,0,0,13046.6811260315,1,,,,,1,1,,,,,,,,,,,
t_1249753_b_81456_tn_0,11:27:00,11:27:00,613,19,,0,0,13521.743614326,1,,,,,1,1,,,,,,,,,,,
t_1249753_b_81456_tn_0,11:30:00,11:30:00,614,20,,0,0,15029.55930048,1,,,,,1,1,,,,,,,,,,,
t_1249754_b_81456_tn_0,12:00:00,12:00:00,632,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_1249754_b_81456_tn_0,,,602,2,,0,0,769.584959694213,0,,,,,1,1,,,,,,,,,,,
t_1249754_b_81456_tn_0,,,603,3,,0,0,3273.55519853204,0,,,,,1,1,,,,,,,,,,,
t_1249754_b_81456_tn_0,,,604,4,,0,0,4203.91840489482,0,,,,,1,1,,,,,,,,,,,
t_1249754_b_81456_tn_0,12:05:00,12:05:00,605,5,,0,0,5194.70465788886,1,,,,,1,1,,,,,,,,,,,
t_1249754_b_81456_tn_0,12:06:00,12:06:00,606,6,,0,0,5781.11028849965,1,,,,,1,1,,,,,,,,,,,
t_1249754_b_81456_tn_0,12:07:00,12:07:00,607,7,,0,0,6511.75445518226,1,,,,,1,1,,,,,,,,,,,
t_1249754_b_81456_tn_0,12:08:00,12:08:00,608,8,,0,0,6859.61912722599,1,,,,,1,1,,,,,,,,,,,
t_1249754_b_81456_tn_0,,,609,9,,0,0,7292.79213744033,0,,,,,1,1,,,,,,,,,,,
t_1249754_b_81456_tn_0,12:09:00,12:09:00,610,10,,0,0,7509.27613856146,1,,,,,1,1,,,,,,,,,,,
t_1249754_b_81456_tn_0,,,412,11,,0,0,7867.24600068883,0,,,,,1,1,,,,,,,,,,,
t_1249754_b_81456_tn_0,12:11:00,12:11:00,3045,12,,0,0,8619.72345937173,1,,,,,1,1,,,,,,,,,,,
t_1249754_b_81456_tn_0,,,410,13,,0,0,8808.5766133923,0,,,,,1,1,,,,,,,,,,,
t_1249754_b_81456_tn_0,12:13:00,12:13:00,611,14,,0,0,9583.65519201028,1,,,,,1,1,,,,,,,,,,,
t_1249754_b_81456_tn_0,12:14:00,12:14:00,612,15,,0,0,9978.08621003547,1,,,,,1,1,,,,,,,,,,,
t_1249754_b_81456_tn_0,12:24:00,12:24:00,2227,16,,0,0,11470.581459809,1,,,,,1,1,,,,,,,,,,,
t_1249754_b_81456_tn_0,12:25:00,12:25:00,638,17,,0,0,12033.5860538192,1,,,,,1,1,,,,,,,,,,,
t_1249754_b_81456_tn_0,12:26:00,12:26:00,640,18,,0,0,13046.6811260315,1,,,,,1,1,,,,,,,,,,,
t_1249754_b_81456_tn_0,12:27:00,12:27:00,613,19,,0,0,13521.743614326,1,,,,,1,1,,,,,,,,,,,
t_1249754_b_81456_tn_0,12:30:00,12:30:00,614,20,,0,0,15029.55930048,1,,,,,1,1,,,,,,,,,,,
t_1249755_b_81456_tn_0,13:00:00,13:00:00,632,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_1249755_b_81456_tn_0,,,602,2,,0,0,769.584959694213,0,,,,,1,1,,,,,,,,,,,
t_1249755_b_81456_tn_0,,,603,3,,0,0,3273.55519853204,0,,,,,1,1,,,,,,,,,,,
t_1249755_b_81456_tn_0,,,604,4,,0,0,4203.91840489482,0,,,,,1,1,,,,,,,,,,,
t_1249755_b_81456_tn_0,13:05:00,13:05:00,605,5,,0,0,5194.70465788886,1,,,,,1,1,,,,,,,,,,,
t_1249755_b_81456_tn_0,13:06:00,13:06:00,606,6,,0,0,5781.11028849965,1,,,,,1,1,,,,,,,,,,,
t_1249755_b_81456_tn_0,13:07:00,13:07:00,607,7,,0,0,6511.75445518226,1,,,,,1,1,,,,,,,,,,,
t_1249755_b_81456_tn_0,13:08:00,13:08:00,608,8,,0,0,6859.61912722599,1,,,,,1,1,,,,,,,,,,,
t_1249755_b_81456_tn_0,,,609,9,,0,0,7292.79213744033,0,,,,,1,1,,,,,,,,,,,
t_1249755_b_81456_tn_0,13:09:00,13:09:00,610,10,,0,0,7509.27613856146,1,,,,,1,1,,,,,,,,,,,
t_1249755_b_81456_tn_0,,,412,11,,0,0,7867.24600068883,0,,,,,1,1,,,,,,,,,,,
t_1249755_b_81456_tn_0,13:11:00,13:11:00,3045,12,,0,0,8619.72345937173,1,,,,,1,1,,,,,,,,,,,
t_1249755_b_81456_tn_0,,,410,13,,0,0,8808.5766133923,0,,,,,1,1,,,,,,,,,,,
t_1249755_b_81456_tn_0,13:13:00,13:13:00,611,14,,0,0,9583.65519201028,1,,,,,1,1,,,,,,,,,,,
t_1249755_b_81456_tn_0,13:14:00,13:14:00,612,15,,0,0,9978.08621003547,1,,,,,1,1,,,,,,,,,,,
t_1249755_b_81456_tn_0,13:24:00,13:24:00,2227,16,,0,0,11470.581459809,1,,,,,1,1,,,,,,,,,,,
t_1249755_b_81456_tn_0,13:25:00,13:25:00,638,17,,0,0,12033.5860538192,1,,,,,1,1,,,,,,,,,,,
t_1249755_b_81456_tn_0,13:26:00,13:26:00,640,18,,0,0,13046.6811260315,1,,,,,1,1,,,,,,,,,,,
t_1249755_b_81456_tn_0,13:27:00,13:27:00,613,19,,0,0,13521.743614326,1,,,,,1,1,,,,,,,,,,,
t_1249755_b_81456_tn_0,13:30:00,13:30:00,614,20,,0,0,15029.55930048,1,,,,,1,1,,,,,,,,,,,
t_1249756_b_81456_tn_0,14:00:00,14:00:00,632,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_1249756_b_81456_tn_0,,,602,2,,0,0,769.584959694213,0,,,,,1,1,,,,,,,,,,,
t_1249756_b_81456_tn_0,,,603,3,,0,0,3273.55519853204,0,,,,,1,1,,,,,,,,,,,
t_1249756_b_81456_tn_0,,,604,4,,0,0,4203.91840489482,0,,,,,1,1,,,,,,,,,,,
t_1249756_b_81456_tn_0,14:05:00,14:05:00,605,5,,0,0,5194.70465788886,1,,,,,1,1,,,,,,,,,,,
t_1249756_b_81456_tn_0,14:06:00,14:06:00,606,6,,0,0,5781.11028849965,1,,,,,1,1,,,,,,,,,,,
t_1249756_b_81456_tn_0,14:07:00,14:07:00,607,7,,0,0,6511.75445518226,1,,,,,1,1,,,,,,,,,,,
t_1249756_b_81456_tn_0,14:08:00,14:08:00,608,8,,0,0,6859.61912722599,1,,,,,1,1,,,,,,,,,,,
t_1249756_b_81456_tn_0,,,609,9,,0,0,7292.79213744033,0,,,,,1,1,,,,,,,,,,,
t_1249756_b_81456_tn_0,14:09:00,14:09:00,610,10,,0,0,7509.27613856146,1,,,,,1,1,,,,,,,,,,,
t_1249756_b_81456_tn_0,,,412,11,,0,0,7867.24600068883,0,,,,,1,1,,,,,,,,,,,
t_1249756_b_81456_tn_0,14:11:00,14:11:00,3045,12,,0,0,8619.72345937173,1,,,,,1,1,,,,,,,,,,,
t_1249756_b_81456_tn_0,,,410,13,,0,0,8808.5766133923,0,,,,,1,1,,,,,,,,,,,
t_1249756_b_81456_tn_0,14:13:00,14:13:00,611,14,,0,0,9583.65519201028,1,,,,,1,1,,,,,,,,,,,
t_1249756_b_81456_tn_0,14:14:00,14:14:00,612,15,,0,0,9978.08621003547,1,,,,,1,1,,,,,,,,,,,
t_1249756_b_81456_tn_0,14:24:00,14:24:00,2227,16,,0,0,11470.581459809,1,,,,,1,1,,,,,,,,,,,
t_1249756_b_81456_tn_0,14:25:00,14:25:00,638,17,,0,0,12033.5860538192,1,,,,,1,1,,,,,,,,,,,
t_1249756_b_81456_tn_0,14:26:00,14:26:00,640,18,,0,0,13046.6811260315,1,,,,,1,1,,,,,,,,,,,
t_1249756_b_81456_tn_0,14:27:00,14:27:00,613,19,,0,0,13521.743614326,1,,,,,1,1,,,,,,,,,,,
t_1249756_b_81456_tn_0,14:30:00,14:30:00,614,20,,0,0,15029.55930048,1,,,,,1,1,,,,,,,,,,,
t_1249757_b_81456_tn_0,15:00:00,15:00:00,632,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_1249757_b_81456_tn_0,,,602,2,,0,0,769.584959694213,0,,,,,1,1,,,,,,,,,,,
t_1249757_b_81456_tn_0,,,603,3,,0,0,3273.55519853204,0,,,,,1,1,,,,,,,,,,,
t_1249757_b_81456_tn_0,,,604,4,,0,0,4203.91840489482,0,,,,,1,1,,,,,,,,,,,
t_1249757_b_81456_tn_0,15:05:00,15:05:00,605,5,,0,0,5194.70465788886,1,,,,,1,1,,,,,,,,,,,
t_1249757_b_81456_tn_0,15:06:00,15:06:00,606,6,,0,0,5781.11028849965,1,,,,,1,1,,,,,,,,,,,
t_1249757_b_81456_tn_0,15:07:00,15:07:00,607,7,,0,0,6511.75445518226,1,,,,,1,1,,,,,,,,,,,
t_1249757_b_81456_tn_0,15:08:00,15:08:00,608,8,,0,0,6859.61912722599,1,,,,,1,1,,,,,,,,,,,
t_1249757_b_81456_tn_0,,,609,9,,0,0,7292.79213744033,0,,,,,1,1,,,,,,,,,,,
t_1249757_b_81456_tn_0,15:09:00,15:09:00,610,10,,0,0,7509.27613856146,1,,,,,1,1,,,,,,,,,,,
t_1249757_b_81456_tn_0,,,412,11,,0,0,7867.24600068883,0,,,,,1,1,,,,,,,,,,,
t_1249757_b_81456_tn_0,15:11:00,15:11:00,3045,12,,0,0,8619.72345937173,1,,,,,1,1,,,,,,,,,,,
t_1249757_b_81456_tn_0,,,410,13,,0,0,8808.5766133923,0,,,,,1,1,,,,,,,,,,,
t_1249757_b_81456_tn_0,15:13:00,15:13:00,611,14,,0,0,9583.65519201028,1,,,,,1,1,,,,,,,,,,,
t_1249757_b_81456_tn_0,15:14:00,15:14:00,612,15,,0,0,9978.08621003547,1,,,,,1,1,,,,,,,,,,,
t_1249757_b_81456_tn_0,15:24:00,15:24:00,2227,16,,0,0,11470.581459809,1,,,,,1,1,,,,,,,,,,,
t_1249757_b_81456_tn_0,15:25:00,15:25:00,638,17,,0,0,12033.5860538192,1,,,,,1,1,,,,,,,,,,,
t_1249757_b_81456_tn_0,15:26:00,15:26:00,640,18,,0,0,13046.6811260315,1,,,,,1,1,,,,,,,,,,,
t_1249757_b_81456_tn_0,15:27:00,15:27:00,613,19,,0,0,13521.743614326,1,,,,,1,1,,,,,,,,,,,
t_1249757_b_81456_tn_0,15:30:00,15:30:00,614,20,,0,0,15029.55930048,1,,,,,1,1,,,,,,,,,,,
t_1249758_b_81456_tn_0,16:00:00,16:00:00,632,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_1249758_b_81456_tn_0,,,602,2,,0,0,769.584959694213,0,,,,,1,1,,,,,,,,,,,
t_1249758_b_81456_tn_0,,,603,3,,0,0,3273.55519853204,0,,,,,1,1,,,,,,,,,,,
t_1249758_b_81456_tn_0,,,604,4,,0,0,4203.91840489482,0,,,,,1,1,,,,,,,,,,,
t_1249758_b_81456_tn_0,16:05:00,16:05:00,605,5,,0,0,5194.70465788886,1,,,,,1,1,,,,,,,,,,,
t_1249758_b_81456_tn_0,16:06:00,16:06:00,606,6,,0,0,5781.11028849965,1,,,,,1,1,,,,,,,,,,,
t_1249758_b_81456_tn_0,16:07:00,16:07:00,607,7,,0,0,6511.75445518226,1,,,,,1,1,,,,,,,,,,,
t_1249758_b_81456_tn_0,16:08:00,16:08:00,608,8,,0,0,6859.61912722599,1,,,,,1,1,,,,,,,,,,,
t_1249758_b_81456_tn_0,,,609,9,,0,0,7292.79213744033,0,,,,,1,1,,,,,,,,,,,
t_1249758_b_81456_tn_0,16:09:00,16:09:00,610,10,,0,0,7509.27613856146,1,,,,,1,1,,,,,,,,,,,
t_1249758_b_81456_tn_0,,,412,11,,0,0,7867.24600068883,0,,,,,1,1,,,,,,,,,,,
t_1249758_b_81456_tn_0,16:11:00,16:11:00,3045,12,,0,0,8619.72345937173,1,,,,,1,1,,,,,,,,,,,
t_1249758_b_81456_tn_0,,,410,13,,0,0,8808.5766133923,0,,,,,1,1,,,,,,,,,,,
t_1249758_b_81456_tn_0,16:13:00,16:13:00,611,14,,0,0,9583.65519201028,1,,,,,1,1,,,,,,,,,,,
t_1249758_b_81456_tn_0,16:14:00,16:14:00,612,15,,0,0,9978.08621003547,1,,,,,1,1,,,,,,,,,,,
t_1249758_b_81456_tn_0,16:24:00,16:24:00,2227,16,,0,0,11470.581459809,1,,,,,1,1,,,,,,,,,,,
t_1249758_b_81456_tn_0,16:25:00,16:25:00,638,17,,0,0,12033.5860538192,1,,,,,1,1,,,,,,,,,,,
t_1249758_b_81456_tn_0,16:26:00,16:26:00,640,18,,0,0,13046.6811260315,1,,,,,1,1,,,,,,,,,,,
t_1249758_b_81456_tn_0,16:27:00,16:27:00,613,19,,0,0,13521.743614326,1,,,,,1,1,,,,,,,,,,,
t_1249758_b_81456_tn_0,16:30:00,16:30:00,614,20,,0,0,15029.55930048,1,,,,,1,1,,,,,,,,,,,
t_1249759_b_81456_tn_0,17:00:00,17:00:00,632,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_1249759_b_81456_tn_0,,,602,2,,0,0,769.584959694213,0,,,,,1,1,,,,,,,,,,,
t_1249759_b_81456_tn_0,,,603,3,,0,0,3273.55519853204,0,,,,,1,1,,,,,,,,,,,
t_1249759_b_81456_tn_0,,,604,4,,0,0,4203.91840489482,0,,,,,1,1,,,,,,,,,,,
t_1249759_b_81456_tn_0,17:05:00,17:05:00,605,5,,0,0,5194.70465788886,1,,,,,1,1,,,,,,,,,,,
t_1249759_b_81456_tn_0,17:06:00,17:06:00,606,6,,0,0,5781.11028849965,1,,,,,1,1,,,,,,,,,,,
t_1249759_b_81456_tn_0,17:07:00,17:07:00,607,7,,0,0,6511.75445518226,1,,,,,1,1,,,,,,,,,,,
t_1249759_b_81456_tn_0,17:08:00,17:08:00,608,8,,0,0,6859.61912722599,1,,,,,1,1,,,,,,,,,,,
t_1249759_b_81456_tn_0,,,609,9,,0,0,7292.79213744033,0,,,,,1,1,,,,,,,,,,,
t_1249759_b_81456_tn_0,17:09:00,17:09:00,610,10,,0,0,7509.27613856146,1,,,,,1,1,,,,,,,,,,,
t_1249759_b_81456_tn_0,,,412,11,,0,0,7867.24600068883,0,,,,,1,1,,,,,,,,,,,
t_1249759_b_81456_tn_0,17:11:00,17:11:00,3045,12,,0,0,8619.72345937173,1,,,,,1,1,,,,,,,,,,,
t_1249759_b_81456_tn_0,,,410,13,,0,0,8808.5766133923,0,,,,,1,1,,,,,,,,,,,
t_1249759_b_81456_tn_0,17:13:00,17:13:00,611,14,,0,0,9583.65519201028,1,,,,,1,1,,,,,,,,,,,
t_1249759_b_81456_tn_0,17:14:00,17:14:00,612,15,,0,0,9978.08621003547,1,,,,,1,1,,,,,,,,,,,
t_1249759_b_81456_tn_0,17:24:00,17:24:00,2227,16,,0,0,11470.581459809,1,,,,,1,1,,,,,,,,,,,
t_1249759_b_81456_tn_0,17:25:00,17:25:00,638,17,,0,0,12033.5860538192,1,,,,,1,1,,,,,,,,,,,
t_1249759_b_81456_tn_0,17:26:00,17:26:00,640,18,,0,0,13046.6811260315,1,,,,,1,1,,,,,,,,,,,
t_1249759_b_81456_tn_0,17:27:00,17:27:00,613,19,,0,0,13521.743614326,1,,,,,1,1,,,,,,,,,,,
t_1249759_b_81456_tn_0,17:30:00,17:30:00,614,20,,0,0,15029.55930048,1,,,,,1,1,,,,,,,,,,,
t_1249786_b_81456_tn_0,06:30:00,06:30:00,100,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_1249786_b_81456_tn_0,06:36:00,06:36:00,401,2,,0,0,6513.14861328758,1,,,,,1,1,,,,,,,,,,,
t_1249786_b_81456_tn_0,06:39:00,06:39:00,402,3,,0,0,8784.79453515419,1,,,,,1,1,,,,,,,,,,,
t_1249786_b_81456_tn_0,,,403,4,,0,0,9183.85401593279,0,,,,,1,1,,,,,,,,,,,
t_1249786_b_81456_tn_0,,,404,5,,0,0,11660.2975915257,0,,,,,1,1,,,,,,,,,,,
t_1249786_b_81456_tn_0,06:44:00,06:44:00,405,6,,0,0,12289.5868730509,1,,,,,1,1,,,,,,,,,,,
t_1249786_b_81456_tn_0,06:46:00,06:46:00,406,7,,0,0,12749.8992193572,1,,,,,1,1,,,,,,,,,,,
t_1249786_b_81456_tn_0,06:50:00,06:50:00,407,8,,0,0,15494.0695234595,1,,,,,1,1,,,,,,,,,,,
t_1249786_b_81456_tn_0,06:52:00,06:52:00,408,9,,0,0,16127.3923126987,1,,,,,1,1,,,,,,,,,,,
t_1249786_b_81456_tn_0,07:00:00,07:00:00,409,10,,0,0,29218.8436181104,1,,,,,1,1,,,,,,,,,,,
t_1249786_b_81456_tn_0,,,410,11,,0,0,29647.715983321,0,,,,,1,1,,,,,,,,,,,
t_1249786_b_81456_tn_0,07:02:00,07:02:00,411,12,,0,0,30175.815905348,1,,,,,1,1,,,,,,,,,,,
t_1249786_b_81456_tn_0,,,611,13,,0,0,30428.779315474,0,,,,,1,1,,,,,,,,,,,
t_1249786_b_81456_tn_0,07:03:00,07:03:00,612,14,,0,0,30821.2678592316,1,,,,,1,1,,,,,,,,,,,
t_1249786_b_81456_tn_0,07:10:00,07:10:00,2227,15,,0,0,32313.76310908,1,,,,,1,1,,,,,,,,,,,
t_1249787_b_81456_tn_0,07:30:00,07:30:00,100,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_1249787_b_81456_tn_0,07:36:00,07:36:00,401,2,,0,0,6513.14861328758,1,,,,,1,1,,,,,,,,,,,
t_1249787_b_81456_tn_0,07:39:00,07:39:00,402,3,,0,0,8784.79453515419,1,,,,,1,1,,,,,,,,,,,
t_1249787_b_81456_tn_0,,,403,4,,0,0,9183.85401593279,0,,,,,1,1,,,,,,,,,,,
t_1249787_b_81456_tn_0,,,404,5,,0,0,11660.2975915257,0,,,,,1,1,,,,,,,,,,,
t_1249787_b_81456_tn_0,07:44:00,07:44:00,405,6,,0,0,12289.5868730509,1,,,,,1,1,,,,,,,,,,,
t_1249787_b_81456_tn_0,07:46:00,07:46:00,406,7,,0,0,12749.8992193572,1,,,,,1,1,,,,,,,,,,,
t_1249787_b_81456_tn_0,07:50:00,07:50:00,407,8,,0,0,15494.0695234595,1,,,,,1,1,,,,,,,,,,,
t_1249787_b_81456_tn_0,07:52:00,07:52:00,408,9,,0,0,16127.3923126987,1,,,,,1,1,,,,,,,,,,,
t_1249787_b_81456_tn_0,08:00:00,08:00:00,409,10,,0,0,29218.8436181104,1,,,,,1,1,,,,,,,,,,,
t_1249787_b_81456_tn_0,,,410,11,,0,0,29647.715983321,0,,,,,1,1,,,,,,,,,,,
t_1249787_b_81456_tn_0,08:02:00,08:02:00,411,12,,0,0,30175.815905348,1,,,,,1,1,,,,,,,,,,,
t_1249787_b_81456_tn_0,,,611,13,,0,0,30428.779315474,0,,,,,1,1,,,,,,,,,,,
t_1249787_b_81456_tn_0,08:03:00,08:03:00,612,14,,0,0,30821.2678592316,1,,,,,1,1,,,,,,,,,,,
t_1249787_b_81456_tn_0,08:10:00,08:10:00,2227,15,,0,0,32313.76310908,1,,,,,1,1,,,,,,,,,,,
t_1249788_b_81456_tn_0,09:30:00,09:30:00,100,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_1249788_b_81456_tn_0,09:36:00,09:36:00,401,2,,0,0,6513.14861328758,1,,,,,1,1,,,,,,,,,,,
t_1249788_b_81456_tn_0,09:39:00,09:39:00,402,3,,0,0,8784.79453515419,1,,,,,1,1,,,,,,,,,,,
t_1249788_b_81456_tn_0,,,403,4,,0,0,9183.85401593279,0,,,,,1,1,,,,,,,,,,,
t_1249788_b_81456_tn_0,,,404,5,,0,0,11660.2975915257,0,,,,,1,1,,,,,,,,,,,
t_1249788_b_81456_tn_0,09:44:00,09:44:00,405,6,,0,0,12289.5868730509,1,,,,,1,1,,,,,,,,,,,
t_1249788_b_81456_tn_0,09:46:00,09:46:00,406,7,,0,0,12749.8992193572,1,,,,,1,1,,,,,,,,,,,
t_1249788_b_81456_tn_0,09:50:00,09:50:00,407,8,,0,0,15494.0695234595,1,,,,,1,1,,,,,,,,,,,
t_1249788_b_81456_tn_0,09:52:00,09:52:00,408,9,,0,0,16127.3923126987,1,,,,,1,1,,,,,,,,,,,
t_1249788_b_81456_tn_0,10:00:00,10:00:00,409,10,,0,0,29218.8436181104,1,,,,,1,1,,,,,,,,,,,
t_1249788_b_81456_tn_0,,,410,11,,0,0,29647.715983321,0,,,,,1,1,,,,,,,,,,,
t_1249788_b_81456_tn_0,10:02:00,10:02:00,411,12,,0,0,30175.815905348,1,,,,,1,1,,,,,,,,,,,
t_1249788_b_81456_tn_0,,,611,13,,0,0,30428.779315474,0,,,,,1,1,,,,,,,,,,,
t_1249788_b_81456_tn_0,10:03:00,10:03:00,612,14,,0,0,30821.2678592316,1,,,,,1,1,,,,,,,,,,,
t_1249788_b_81456_tn_0,10:10:00,10:10:00,2227,15,,0,0,32313.76310908,1,,,,,1,1,,,,,,,,,,,
t_1249791_b_81456_tn_0,12:30:00,12:30:00,100,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_1249791_b_81456_tn_0,12:36:00,12:36:00,401,2,,0,0,6513.14861328758,1,,,,,1,1,,,,,,,,,,,
t_1249791_b_81456_tn_0,12:39:00,12:39:00,402,3,,0,0,8784.79453515419,1,,,,,1,1,,,,,,,,,,,
t_1249791_b_81456_tn_0,,,403,4,,0,0,9183.85401593279,0,,,,,1,1,,,,,,,,,,,
t_1249791_b_81456_tn_0,,,404,5,,0,0,11660.2975915257,0,,,,,1,1,,,,,,,,,,,
t_1249791_b_81456_tn_0,12:44:00,12:44:00,405,6,,0,0,12289.5868730509,1,,,,,1,1,,,,,,,,,,,
t_1249791_b_81456_tn_0,12:46:00,12:46:00,406,7,,0,0,12749.8992193572,1,,,,,1,1,,,,,,,,,,,
